timestamp,observer_id,observed_id,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,f2_0,f2_1,f2_2,f2_3,f2_4,f2_5,f2_6,f2_7,f2_8,f2_9,f3_0,f3_1,f3_2,f3_3,f3_4,f3_5,f3_6,f3_7,f3_8,f3_9,f4_0,f4_1,f4_2,f4_3,f4_4,f4_5,f4_6,f4_7,f4_8,f4_9,f5,F1,F2,F3,F4,F5,F6,fault_status,fault_type,movement_pattern
145.96,remora9,remora1,10.29,10.29,10.48,10.48,10.68,10.68,10.65,10.65,10.63,10.63,9.65,9.65,9.84,9.84,10.05,10.05,10.01,10.01,9.99,9.99,2.14,2.13,2.11,2.10,2.09,2.07,2.06,2.05,2.03,2.02,2.14,2.13,2.11,2.10,2.09,2.07,2.06,2.05,2.03,2.02,105.26,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
146.96,remora9,remora1,10.81,10.81,11.01,11.01,10.99,10.99,10.97,10.97,11.38,11.38,10.18,10.18,10.38,10.38,10.36,10.36,10.34,10.34,10.76,10.76,2.01,2.00,1.98,1.97,1.96,1.95,1.93,1.92,1.91,1.90,2.01,2.00,1.98,1.97,1.96,1.95,1.93,1.92,1.91,1.90,92.23,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
147.96,remora9,remora1,11.35,11.35,11.33,11.33,11.31,11.31,11.72,11.72,11.70,11.70,10.73,10.73,10.71,10.71,10.69,10.69,11.10,11.10,11.08,11.08,1.89,1.87,1.86,1.85,1.84,1.82,1.81,1.80,1.79,1.78,1.89,1.87,1.86,1.85,1.84,1.82,1.81,1.80,1.79,1.78,85.62,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
148.96,remora9,remora1,11.68,11.68,11.66,11.66,11.64,11.64,11.84,11.84,11.84,12.03,11.06,11.06,11.04,11.04,11.02,11.02,11.22,11.22,11.22,11.41,1.77,1.75,1.74,1.73,1.72,1.71,1.70,1.68,1.67,1.66,1.77,1.75,1.74,1.73,1.72,1.71,1.70,1.68,1.67,1.66,90.80,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
149.96,remora9,remora1,12.00,12.00,11.99,11.99,11.99,11.97,12.17,12.17,12.15,12.15,11.39,11.39,11.37,11.37,11.37,11.35,11.56,11.56,11.54,11.54,1.65,1.64,1.63,1.62,1.61,1.60,1.58,1.57,1.56,1.55,1.65,1.64,1.63,1.62,1.61,1.60,1.58,1.57,1.56,1.55,96.61,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
150.96,remora9,remora1,12.13,12.13,12.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.52,11.52,11.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,1.53,1.52,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.54,1.53,1.52,1.51,1.51,1.51,1.51,1.51,1.51,1.51,93.32,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
151.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,85.78,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
152.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,77.52,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
153.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,68.56,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
154.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.50,1.50,1.50,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.50,1.50,1.50,58.86,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
155.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,48.63,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
156.96,remora9,remora1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,37.91,0.00,1.00,0.00,0.00,0.00,0.00,0,None,aggregation
157.96,remora9,remora1,4.23,4.23,4.48,4.48,5.00,5.00,6.01,6.01,7.00,7.00,4.97,4.97,5.22,5.22,5.73,5.73,6.72,6.72,7.69,7.69,1.50,1.50,1.51,1.53,1.54,1.56,1.58,1.59,1.61,1.63,1.50,1.50,1.51,1.53,1.54,1.56,1.58,1.59,1.61,1.63,32.44,0.00,1.00,0.00,0.00,0.00,0.00,0,None,aggregation
158.96,remora9,remora1,7.98,7.98,8.94,8.94,9.88,9.88,10.81,10.81,11.50,11.50,8.65,8.65,9.60,9.60,10.52,10.52,11.43,11.43,12.11,12.11,1.65,1.67,1.68,1.70,1.72,1.75,1.77,1.79,1.81,1.84,1.65,1.67,1.68,1.70,1.72,1.75,1.77,1.79,1.81,1.84,31.15,0.00,1.00,0.00,0.00,0.00,0.00,0,None,aggregation
159.96,remora9,remora1,12.39,12.39,13.27,13.27,14.12,14.12,14.96,14.96,15.58,15.58,12.98,12.98,13.84,13.84,14.68,14.68,15.50,15.50,16.11,16.11,1.86,1.89,1.91,1.94,1.96,1.99,2.02,2.05,2.08,2.11,1.86,1.89,1.91,1.94,1.96,1.99,2.02,2.05,2.08,2.11,33.74,0.00,1.00,0.00,0.00,0.00,0.00,0,None,aggregation
160.96,remora9,remora1,16.20,16.20,16.98,16.98,17.56,17.56,18.14,18.14,18.69,18.69,16.71,16.71,17.48,17.48,18.05,18.05,18.61,18.61,19.16,19.16,2.14,2.17,2.20,2.23,2.26,2.30,2.33,2.36,2.40,2.43,2.14,2.17,2.20,2.23,2.26,2.30,2.33,2.36,2.40,2.43,47.95,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
161.96,remora9,remora1,19.25,19.25,19.77,19.77,20.14,20.14,-0.04,-0.04,-0.05,-0.05,19.70,19.70,20.21,20.21,20.57,20.57,-0.87,-0.87,-0.87,-0.87,2.47,2.51,2.54,2.58,2.62,2.65,2.69,2.72,2.75,2.78,2.47,2.51,2.54,2.58,2.62,2.65,2.69,2.72,2.75,2.78,60.09,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
162.96,remora9,remora1,0.48,0.48,0.47,0.47,0.48,0.48,0.48,1.00,0.99,0.99,-0.34,-0.34,-0.35,-0.35,-0.34,-0.34,-0.34,0.19,0.18,0.18,2.80,2.83,2.86,2.89,2.92,2.95,2.98,3.00,3.03,3.06,2.80,2.83,2.86,2.89,2.92,2.95,2.98,3.00,3.03,3.06,60.32,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
163.96,remora9,remora1,1.00,1.00,1.51,1.51,1.51,1.51,1.79,1.79,2.02,2.02,0.19,0.19,0.71,0.71,0.71,0.71,0.99,0.99,1.23,1.23,3.07,3.07,3.07,3.06,3.04,3.01,2.99,2.96,2.94,2.91,3.07,3.07,3.07,3.06,3.04,3.01,2.99,2.96,2.94,2.91,61.48,0.00,0.00,1.00,0.00,0.00,0.00,0,None,aggregation
164.96,remora9,remora1,2.03,2.03,2.53,2.53,2.53,2.53,3.03,3.03,3.03,3.03,1.23,1.23,1.74,1.74,1.75,1.75,2.26,2.26,2.26,2.26,2.88,2.86,2.83,2.80,2.78,2.75,2.72,2.70,2.67,2.65,2.88,2.86,2.83,2.80,2.78,2.75,2.72,2.70,2.67,2.65,63.72,0.00,1.00,1.00,0.00,0.00,0.00,0,None,aggregation
