seed,timestamp,observer_id,observed_id,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,f2_0,f2_1,f2_2,f2_3,f2_4,f2_5,f2_6,f2_7,f2_8,f2_9,f3_0,f3_1,f3_2,f3_3,f3_4,f3_5,f3_6,f3_7,f3_8,f3_9,f4_0,f4_1,f4_2,f4_3,f4_4,f4_5,f4_6,f4_7,f4_8,f4_9,f5,F1,F2,F3,F4,F5,F6,RUL,fault_status,fault_type,faulty_robot,turn_history,movement_pattern
177,18.53,remora10,remora3,11.18,11.18,11.18,11.18,11.18,11.18,11.19,11.19,11.21,11.21,7.45,7.45,7.45,7.45,7.41,7.41,7.34,7.34,7.24,7.24,1.07,1.06,1.05,1.04,1.03,1.03,1.02,1.01,1.00,0.99,1.07,1.06,1.05,1.04,1.03,1.03,1.02,1.01,1.00,0.99,66.68,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"",adaptive_sampling
177,19.53,remora10,remora3,11.22,11.22,11.24,11.24,11.26,11.26,11.27,11.27,11.28,11.28,7.08,7.08,6.88,6.88,6.63,6.63,6.29,6.29,5.94,5.94,0.99,0.98,0.97,0.97,0.96,0.96,0.95,0.95,0.94,0.94,0.99,0.98,0.97,0.97,0.96,0.96,0.95,0.95,0.94,0.94,75.59,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"",adaptive_sampling
177,20.53,remora10,remora3,11.27,11.27,11.23,11.23,11.19,11.19,11.14,11.14,11.10,11.10,5.53,5.53,4.99,4.99,4.52,4.52,4.09,4.09,3.80,3.80,0.94,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.94,0.94,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.94,81.66,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"",adaptive_sampling
177,21.53,remora10,remora3,11.10,11.05,11.00,11.00,10.97,10.97,10.94,10.94,10.94,10.93,3.80,3.47,3.19,3.19,2.99,2.99,2.85,2.85,2.85,2.80,0.94,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.99,0.94,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.99,82.55,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"",adaptive_sampling
177,22.53,remora10,remora3,10.97,10.97,10.96,10.96,10.95,10.95,10.95,10.96,10.97,10.97,2.98,2.98,2.93,2.93,2.89,2.89,2.89,2.97,3.01,3.01,0.99,1.00,1.01,1.01,1.02,1.03,1.04,1.05,1.06,1.07,0.99,1.00,1.01,1.01,1.02,1.03,1.04,1.05,1.06,1.07,82.83,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"",adaptive_sampling
177,23.53,remora10,remora3,10.97,10.97,10.97,10.97,-14.05,-14.05,-14.16,-14.16,-12.48,-12.48,2.98,2.98,2.98,3.00,1.64,1.64,1.54,1.54,3.22,3.22,1.07,1.08,1.10,1.10,1.11,1.12,1.13,1.14,1.15,1.16,1.07,1.08,1.10,1.10,1.11,1.12,1.13,1.14,1.15,1.16,81.47,1.00,0.00,1.00,1.00,1.00,0.00,-1.00,0,None,1,"Right",adaptive_sampling
177,24.53,remora10,remora3,-8.98,-8.98,-5.12,-5.12,-3.65,-3.65,-3.35,-3.35,-3.12,-3.12,6.72,6.72,8.75,8.75,9.23,9.23,9.32,9.32,9.39,9.39,1.17,1.17,1.18,1.19,1.20,1.21,1.22,1.23,1.24,1.25,1.17,1.17,1.18,1.19,1.20,1.21,1.22,1.23,1.24,1.25,75.64,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right",adaptive_sampling
177,25.53,remora10,remora3,-2.84,-2.84,-2.84,-2.59,-2.25,-2.25,-2.25,-1.64,-0.51,-0.51,9.48,9.48,9.48,9.55,9.66,9.66,9.66,9.84,10.16,10.16,1.26,1.27,1.29,1.31,1.33,1.35,1.37,1.39,1.41,1.42,1.26,1.27,1.29,1.31,1.33,1.35,1.37,1.39,1.41,1.42,70.79,1.00,0.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right",adaptive_sampling
177,26.53,remora10,remora3,0.55,0.55,1.50,1.50,2.35,2.35,3.11,3.11,3.79,3.79,10.44,10.44,10.66,10.66,10.85,10.85,10.99,10.99,11.10,11.10,1.44,1.46,1.48,1.50,1.52,1.54,1.56,1.58,1.60,1.62,1.44,1.46,1.48,1.50,1.52,1.54,1.56,1.58,1.60,1.62,68.27,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right",adaptive_sampling
177,27.53,remora10,remora3,4.40,4.40,4.40,4.96,4.96,15.36,15.36,15.36,15.36,20.78,11.18,11.18,11.18,11.23,11.23,15.36,15.36,15.36,15.36,20.78,1.64,1.65,1.67,1.69,1.71,1.72,1.74,1.75,1.76,1.76,1.64,1.65,1.67,1.69,1.71,1.72,1.74,1.75,1.76,1.76,71.21,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right | Left",adaptive_sampling
177,28.53,remora10,remora3,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,1.77,1.77,1.78,1.78,1.79,1.79,1.80,1.81,1.81,1.82,1.77,1.77,1.78,1.78,1.79,1.79,1.80,1.81,1.81,1.82,82.71,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right | Left",adaptive_sampling
177,29.53,remora10,remora3,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,1.82,1.83,1.83,1.84,1.84,1.85,1.86,1.86,1.87,1.87,1.82,1.83,1.83,1.84,1.84,1.85,1.86,1.86,1.87,1.87,94.58,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right | Left",adaptive_sampling
177,30.53,remora10,remora3,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,-5.23,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,20.78,5.23,1.88,1.88,1.89,1.89,1.90,1.91,1.91,1.92,1.92,1.93,1.88,1.88,1.89,1.89,1.90,1.91,1.91,1.92,1.92,1.93,105.39,0.00,1.00,1.00,1.00,1.00,0.00,-1.00,0,None,1,"Right | Left",adaptive_sampling
177,31.53,remora10,remora3,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,1.95,1.97,1.99,2.02,2.04,2.06,2.09,2.11,2.14,2.16,1.95,1.97,1.99,2.02,2.04,2.06,2.09,2.11,2.14,2.16,98.35,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right | Left",adaptive_sampling
177,32.53,remora10,remora3,-5.23,-5.23,-5.23,19.63,19.63,19.63,19.63,19.63,19.63,19.63,5.23,5.23,5.23,19.63,19.63,19.63,19.63,19.63,19.63,19.63,2.19,2.21,2.24,2.26,2.28,2.29,2.30,2.30,2.29,2.28,2.19,2.21,2.24,2.26,2.28,2.29,2.30,2.30,2.29,2.28,105.14,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,1,"Right | Left | Left",adaptive_sampling
