seed,timestamp,observer_id,observed_id,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,f2_0,f2_1,f2_2,f2_3,f2_4,f2_5,f2_6,f2_7,f2_8,f2_9,f3_0,f3_1,f3_2,f3_3,f3_4,f3_5,f3_6,f3_7,f3_8,f3_9,f4_0,f4_1,f4_2,f4_3,f4_4,f4_5,f4_6,f4_7,f4_8,f4_9,f5,F1,F2,F3,F4,F5,F6,RUL,fault_status,fault_type,faulty_robot,movement_pattern
129,131.53,remora9,remora4,3.64,3.64,4.18,4.18,5.15,5.15,6.15,6.15,7.18,7.18,-12.05,-12.05,-11.52,-11.52,-10.55,-10.55,-9.54,-9.54,-8.52,-8.52,2.88,2.88,2.88,2.88,2.87,2.87,2.87,2.87,2.85,2.82,4.59,4.58,4.58,4.57,4.57,4.56,4.56,4.55,4.55,4.54,161.04,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,132.53,remora9,remora4,8.03,8.03,9.29,9.29,8.31,8.31,9.43,9.43,10.73,10.73,-7.31,-7.31,16.76,16.76,15.99,15.99,16.87,16.87,17.89,17.89,2.79,2.77,2.74,2.70,2.67,2.63,2.60,2.56,2.53,2.50,4.54,4.54,4.54,4.53,4.54,4.54,4.54,4.54,4.54,4.54,160.94,0.00,1.00,1.00,1.00,1.00,0.00,-1.00,0,None,0,aggregation
129,133.53,remora9,remora4,12.01,12.01,13.24,13.24,14.32,14.32,15.29,15.29,16.29,16.29,18.88,18.88,19.82,19.82,20.64,20.64,21.37,21.37,22.12,22.12,2.46,2.43,2.39,2.36,2.33,2.30,2.27,2.23,2.20,2.17,4.54,4.55,4.55,4.56,4.56,4.57,4.58,4.58,4.59,4.60,175.27,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,134.53,remora9,remora4,17.47,17.47,18.28,18.28,19.22,19.22,20.37,20.37,21.27,21.27,23.00,23.00,23.60,23.60,24.28,24.28,25.11,25.11,25.74,25.74,2.15,2.12,2.09,2.07,2.04,2.02,2.00,1.98,1.96,1.94,4.61,4.62,4.63,4.64,4.66,4.67,4.68,4.70,4.71,4.73,186.14,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,135.53,remora9,remora4,4.36,4.36,4.80,4.80,5.77,5.77,6.77,6.77,14.27,14.27,-11.34,-11.34,-10.90,-10.90,-9.93,-9.93,-8.93,-8.93,20.60,20.60,1.92,1.90,1.88,1.87,1.85,1.83,1.81,1.79,1.78,1.76,4.74,4.74,4.74,4.73,4.73,4.73,4.73,4.74,4.74,4.75,173.25,0.00,1.00,1.00,1.00,1.00,0.00,-1.00,0,None,0,aggregation
129,136.53,remora9,remora4,13.15,13.15,14.77,14.77,16.32,16.32,18.01,18.01,19.28,19.28,19.75,19.75,20.98,20.98,22.15,22.15,23.40,23.40,24.33,24.33,1.74,1.73,1.71,1.70,1.69,1.68,1.68,1.68,1.68,1.69,4.76,4.77,4.78,4.79,4.80,4.82,4.83,4.85,4.87,4.89,168.91,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,137.53,remora9,remora4,20.22,20.22,21.14,21.14,22.11,22.11,22.97,22.97,5.26,5.26,25.00,25.00,25.65,25.65,26.32,26.32,26.90,26.90,-10.44,-10.44,1.69,1.70,1.70,1.71,1.72,1.72,1.73,1.74,1.75,1.75,4.91,4.93,4.95,4.98,5.00,5.02,5.05,5.07,5.09,5.10,161.53,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,138.53,remora9,remora4,5.72,5.72,6.71,6.71,18.18,18.18,17.94,17.94,19.06,19.06,-9.97,-9.97,-8.98,-8.98,23.52,23.52,23.35,23.35,24.16,24.16,1.74,1.74,1.74,1.74,1.74,1.74,1.75,1.75,1.76,1.77,5.10,5.11,5.12,5.12,5.14,5.15,5.17,5.20,5.22,5.24,145.86,0.00,1.00,1.00,1.00,1.00,0.00,-1.00,0,None,0,aggregation
129,139.53,remora9,remora4,20.07,20.07,21.10,21.10,22.02,22.02,22.89,22.89,23.59,23.59,24.89,24.89,25.62,25.62,26.26,26.26,26.85,26.85,27.31,27.31,1.77,1.78,1.79,1.80,1.81,1.82,1.83,1.84,1.86,1.87,5.26,5.28,5.31,5.33,5.36,5.38,5.41,5.43,5.46,5.49,144.50,0.00,1.00,1.00,0.00,0.00,0.00,-1.00,0,None,0,aggregation
129,140.53,remora9,remora4,24.25,24.25,5.59,5.59,6.19,6.19,7.20,7.20,19.48,19.48,27.73,27.73,-10.10,-10.10,-9.50,-9.50,-8.50,-8.50,24.47,24.47,1.88,1.90,1.90,1.90,1.90,1.90,1.89,1.89,1.90,1.91,6.41,6.43,6.44,6.44,6.44,6.43,6.44,6.44,6.45,6.46,144.44,0.00,1.00,1.00,1.00,1.00,0.00,-1.00,0,None,0,aggregation
